,GENE ID,LOCUS TAG,PRODUCT NAME,SCAFFOLD ID,GENE SEQ LENGTH,READS COUNT,COVERAGE, MEDIAN,READS COUNT ANTISENSE,COVERAGE ANTISENSE,MEDIAN ANTISENSE
163218,3300048830 assembled Ga0498909_055269_29_331,,HSP20 family protein,Ga0498909_055269,303,37,6.092666690671771e-09,14.0,0,0.0,0.0
163443,3300048830 assembled Ga0498909_040794_121_531,,HSP20 family protein,Ga0498909_040794,411,479,5.81489685989366e-08,142.0,0,0.0,0.0
163498,3300048830 assembled Ga0498909_120954_3_332,,HSP20 family protein,Ga0498909_120954,330,120,1.81432727987572e-08,43.5,0,0.0,0.0
163543,3300048830 assembled Ga0498909_041665_33_509,,HSP20 family protein,Ga0498909_041665,477,20,2.09199162249821e-09,6.0,0,0.0,0.0
163869,3300048830 assembled Ga0498909_046245_19_510,,HSP20 family protein,Ga0498909_046245,492,20,2.0282113901049702e-09,4.0,0,0.0,0.0
163889,3300048830 assembled Ga0498909_089657_3_200,,HSP20 family protein,Ga0498909_089657,198,20,5.03979799965478e-09,17.0,0,0.0,0.0
165177,3300048830 assembled Ga0498909_019990_33_473,,HSP20 family protein,Ga0498909_019990,441,50,5.6569161220614905e-09,12.0,0,0.0,0.0
165432,3300048830 assembled Ga0498909_004514_77_937,,HSP20 family protein,Ga0498909_004514,861,5519,3.19819961771124e-07,827.0,4,2.31795587440568e-10,0.0
165890,3300048830 assembled Ga0498909_041846_1_444,,HSP20 family protein,Ga0498909_041846,444,158,1.77550721420271e-08,55.0,0,0.0,0.0
166818,3300048830 assembled Ga0498909_149850_3_314,,HSP20 family protein,Ga0498909_149850,312,26,4.1578333497152e-09,13.0,0,0.0,0.0
167250,3300048830 assembled Ga0498909_013798_456_836,,HSP20 family protein,Ga0498909_013798,381,11,1.4405091920273102e-09,4.0,0,0.0,0.0
168538,3300048830 assembled Ga0498909_098048_81_377,,HSP20 family protein,Ga0498909_098048,297,10,1.6799326665515902e-09,5.0,0,0.0,0.0
168915,3300048830 assembled Ga0498909_052898_2_475,,HSP20 family protein,Ga0498909_052898,474,34,3.5788945288687804e-09,10.0,0,0.0,0.0
170761,3300048830 assembled Ga0498909_140179_76_324,,HSP20 family protein,Ga0498909_140179,249,14,2.80528515161507e-09,6.0,0,0.0,0.0
171469,3300048830 assembled Ga0498909_132352_73_333,,HSP20 family protein,Ga0498909_132352,261,17,3.2498007790877404e-09,6.0,0,0.0,0.0
172173,3300048830 assembled Ga0498909_055634_4_399,,HSP20 family protein,Ga0498909_055634,396,166,2.09151616985674e-08,50.0,0,0.0,0.0
172422,3300048830 assembled Ga0498909_015738_301_741,,HSP20 family protein,Ga0498909_015738,441,109,1.23320771460941e-08,22.0,0,0.0,0.0
172467,3300048830 assembled Ga0498909_054203_35_451,,HSP20 family protein,Ga0498909_054203,417,1291,1.54467995812441e-07,486.0,0,0.0,0.0
173195,3300048830 assembled Ga0498909_008198_356_937,,HSP20 family protein,Ga0498909_008198,582,77,6.60109624593959e-09,14.0,0,0.0,0.0
173353,3300048830 assembled Ga0498909_110922_3_335,,HSP20 family protein,Ga0498909_110922,333,10,1.4983183242216902e-09,3.0,0,0.0,0.0
173393,3300048830 assembled Ga0498909_040633_38_481,,HSP20 family protein,Ga0498909_040633,444,71,7.978545076480511e-09,23.0,0,0.0,0.0
174048,3300048830 assembled Ga0498909_008411_444_842,,HSP20 family protein,Ga0498909_008411,399,157,1.96324762678281e-08,37.0,0,0.0,0.0
174585,3300048830 assembled Ga0498909_108954_43_354,,HSP20 family protein,Ga0498909_108954,312,43,6.876416693759751e-09,18.0,0,0.0,0.0
174651,3300048830 assembled Ga0498909_064849_1_393,,HSP20 family protein,Ga0498909_064849,393,30,3.80870230508262e-09,5.0,0,0.0,0.0
174812,3300048830 assembled Ga0498909_074466_31_354,,HSP20 family protein,Ga0498909_074466,324,82,1.26274938769128e-08,23.0,0,0.0,0.0
175168,3300048830 assembled Ga0498909_165891_2_283,,HSP20 family protein,Ga0498909_165891,282,40,7.0771631484514e-09,21.0,0,0.0,0.0
175198,3300048830 assembled Ga0498909_017616_283_699,,HSP20 family protein,Ga0498909_017616,417,191,2.28531271883627e-08,61.0,0,0.0,0.0
175459,3300048830 assembled Ga0498909_162236_1_303,,HSP20 family protein,Ga0498909_162236,303,16,2.6346666770472502e-09,8.0,0,0.0,0.0
175595,3300048830 assembled Ga0498909_049994_2_178,,HSP20 family protein,Ga0498909_049994,177,14,3.946418094644931e-09,8.0,0,0.0,0.0
176300,3300048830 assembled Ga0498909_099048_11_169,,HSP20 family protein,Ga0498909_099048,159,9,2.8241886903725904e-09,7.0,0,0.0,0.0
176463,3300048830 assembled Ga0498909_021244_231_674,,HSP20 family protein,Ga0498909_021244,444,130,1.46086036611615e-08,32.0,0,0.0,0.0
177237,3300048830 assembled Ga0498909_088143_1_393,,HSP20 family protein,Ga0498909_088143,393,545,6.9191425209001e-08,230.0,0,0.0,0.0
178159,3300048830 assembled Ga0498909_125704_3_278,,HSP20 family protein,Ga0498909_125704,276,14,2.53085508243534e-09,7.0,0,0.0,0.0
178701,3300048830 assembled Ga0498909_036540_85_528,,HSP20 family protein,Ga0498909_036540,444,40,4.49495497266508e-09,12.0,0,0.0,0.0
179336,3300048830 assembled Ga0498909_115691_61_351,,HSP20 family protein,Ga0498909_115691,291,86,1.47453059000209e-08,42.0,0,0.0,0.0
179443,3300048830 assembled Ga0498909_159362_26_304,,HSP20 family protein,Ga0498909_159362,279,11,1.9671469611555803e-09,5.0,0,0.0,0.0
179723,3300048830 assembled Ga0498909_099738_5_367,,HSP20 family protein,Ga0498909_099738,363,72,9.89633061750394e-09,25.0,0,0.0,0.0
180259,3300048830 assembled Ga0498909_052645_18_485,,HSP20 family protein,Ga0498909_052645,468,13,1.3859444499050701e-09,4.0,0,0.0,0.0
180842,3300048830 assembled Ga0498909_056810_26_469,,HSP20 family protein,Ga0498909_056810,444,99,1.11250135573461e-08,20.0,0,0.0,0.0
