,GENE ID,LOCUS TAG,PRODUCT NAME,SCAFFOLD ID,GENE SEQ LENGTH,READS COUNT,COVERAGE, MEDIAN,READS COUNT ANTISENSE,COVERAGE ANTISENSE,MEDIAN ANTISENSE
108789,3300043289 assembled Ga0435281_095912_31_426,,elongation factor G,Ga0435281_095912,396,14,6.2126243636932506e-09,4.0,0,0.0,0.0
108905,3300043289 assembled Ga0435281_023891_3_923,,elongation factor G,Ga0435281_023891,921,3,5.72405595165781e-10,0.0,8,1.5264149204420802e-09,1.0
109540,3300043289 assembled Ga0435281_000955_998_1477,,transcription elongation factor GreA,Ga0435281_000955,480,35,1.28135377501173e-08,10.0,44,1.61084474572904e-08,10.0
110426,3300043289 assembled Ga0435281_081303_292_468,,transcription elongation factor GreA,Ga0435281_081303,177,6,5.95689890562355e-09,2.0,5,4.964082421352961e-09,5.0
110617,3300043289 assembled Ga0435281_168313_1_309,,transcription elongation factor GreA,Ga0435281_168313,309,3,1.7061021137465502e-09,1.0,2,1.13740140916437e-09,0.0
111057,3300043289 assembled Ga0435281_079899_3_449,,elongation factor G,Ga0435281_079899,447,6,2.3587720498777803e-09,2.0,15,5.8969301246944604e-09,5.0
111668,3300043289 assembled Ga0435281_037799_14_718,,elongation factor G,Ga0435281_037799,705,5,1.2463015440843602e-09,1.0,8,1.99408247053498e-09,2.0
112735,3300043289 assembled Ga0435281_137538_51_347,,elongation factor G,Ga0435281_137538,297,3,1.7750355324837902e-09,1.0,2,1.1833570216558602e-09,1.0
113417,3300043289 assembled Ga0435281_066404_193_525,,elongation factor G,Ga0435281_066404,333,8,4.22170613131279e-09,3.0,1,5.27713266414098e-10,0.0
116235,3300043289 assembled Ga0435281_080983_1_468,,elongation factor G,Ga0435281_080983,468,5,1.8774414285886202e-09,2.0,10,3.7548828571772405e-09,3.0
116420,3300043289 assembled Ga0435281_107006_1_390,,elongation factor G,Ga0435281_107006,390,8,3.60468754289015e-09,2.0,2,9.01171885722537e-10,1.0
117313,3300043289 assembled Ga0435281_081759_354_467,,elongation factor G,Ga0435281_081759,114,1,1.5414782255780202e-09,0.0,2,3.0829564511560502e-09,2.0
117606,3300043289 assembled Ga0435281_173780_3_302,,elongation factor G,Ga0435281_173780,300,2,1.1715234514393e-09,1.0,3,1.7572851771589502e-09,1.0
117761,3300043289 assembled Ga0435281_064496_14_535,,elongation factor G,Ga0435281_064496,522,3,1.00993400986146e-09,1.0,6,2.0198680197229303e-09,1.0
118025,3300043289 assembled Ga0435281_029768_2_814,,elongation factor G,Ga0435281_029768,813,5,1.08074119136467e-09,1.0,13,2.8099270975481303e-09,2.0
118291,3300043289 assembled Ga0435281_039494_1_699,,elongation factor G,Ga0435281_039494,699,14,3.51959835196356e-09,3.0,4,1.0055995291324502e-09,1.0
118788,3300043289 assembled Ga0435281_148403_70_333,,elongation factor G,Ga0435281_148403,264,11,7.32202157149562e-09,7.0,2,1.33127664936284e-09,1.0
119347,3300043289 assembled Ga0435281_147263_3_335,,elongation factor G,Ga0435281_147263,333,1,5.27713266414098e-10,0.0,10,5.27713266414098e-09,4.0
119382,3300043289 assembled Ga0435281_029121_1_678,,elongation factor G,Ga0435281_029121,678,7,1.8143062301051101e-09,1.0,6,1.5551196258043802e-09,1.0
119699,3300043289 assembled Ga0435281_161734_2_244,,elongation factor G,Ga0435281_161734,243,3,2.1694878730357404e-09,2.0,2,1.4463252486904902e-09,1.0
120054,3300043289 assembled Ga0435281_000722_1348_1905,,transcription elongation factor GreB,Ga0435281_000722,558,375,1.18097122120897e-07,20.0,22,6.928364497759291e-09,5.0
120657,3300043289 assembled Ga0435281_100459_13_414,,elongation factor G,Ga0435281_100459,402,21,9.17984794038256e-09,7.0,1,4.37135616208693e-10,0.0
121617,3300043289 assembled Ga0435281_034256_3_620,,elongation factor G,Ga0435281_034256,618,7,1.99045246603764e-09,0.0,18,5.11830634123965e-09,2.0
122904,3300043289 assembled Ga0435281_011716_48_548,,transcription elongation factor GreA,Ga0435281_011716,501,7,2.4552886706811603e-09,2.0,6,2.1045331462981403e-09,1.0
123393,3300043289 assembled Ga0435281_007045_2_1369,,elongation factor G,Ga0435281_007045,1368,46,5.908999864715761e-09,4.0,16,2.0553043007707e-09,2.0
123793,3300043289 assembled Ga0435281_015132_261_1166,,elongation factor G,Ga0435281_015132,906,27,5.23694258093726e-09,4.0,0,0.0,0.0
125233,3300043289 assembled Ga0435281_033262_290_772,,elongation factor G,Ga0435281_033262,483,14,5.09358022364912e-09,2.0,2,7.27654317664161e-10,0.0
125299,3300043289 assembled Ga0435281_015228_985_1161,,transcription elongation factor GreA,Ga0435281_015228,177,4,3.97126593708237e-09,2.0,3,2.97844945281178e-09,2.0
125499,3300043289 assembled Ga0435281_053369_399_593,,transcription elongation factor GreA,Ga0435281_053369,195,3,2.7035156571676102e-09,2.0,1,9.01171885722537e-10,0.0
125904,3300043289 assembled Ga0435281_169918_3_305,,elongation factor G,Ga0435281_169918,303,2,1.1599242093458401e-09,1.0,2,1.1599242093458401e-09,1.0
126346,3300043289 assembled Ga0435281_001936_24_767,,elongation factor G,Ga0435281_001936,744,13,3.07052517514332e-09,2.0,8,1.88955395393435e-09,1.0
126698,3300043289 assembled Ga0435281_113952_1_360,,elongation factor G,Ga0435281_113952,360,16,7.81015634292866e-09,4.0,6,2.92880862859825e-09,2.0
126895,3300043289 assembled Ga0435281_082721_3_428,,elongation factor G,Ga0435281_082721,426,4,1.6500330301962e-09,1.5,3,1.23752477264715e-09,0.0
128356,3300043289 assembled Ga0435281_006155_806_1282,,transcription elongation factor GreA,Ga0435281_006155,477,41,1.51045476443432e-08,10.0,7,2.57882520757078e-09,1.0
128537,3300043289 assembled Ga0435281_114272_3_386,,elongation factor G,Ga0435281_114272,384,2,9.15252696436952e-10,0.0,4,1.8305053928739e-09,2.0
128863,3300043289 assembled Ga0435281_111181_13_207,,transcription elongation factor GreA,Ga0435281_111181,195,2,1.80234377144507e-09,1.0,0,0.0,0.0
129020,3300043289 assembled Ga0435281_019040_2_1000,,elongation factor G,Ga0435281_019040,999,54,9.49883879545377e-09,7.0,63,1.10819785946961e-08,10.0
131513,3300043289 assembled Ga0435281_016403_33_1058,,elongation factor G,Ga0435281_016403,1026,47,8.04994184468524e-09,6.0,2,3.42550716795117e-10,0.0
131863,3300043289 assembled Ga0435281_142132_2_319,,elongation factor G,Ga0435281_142132,318,2,1.10521080324462e-09,1.0,2,1.10521080324462e-09,1.0
132617,3300043289 assembled Ga0435281_026763_38_868,,elongation factor G,Ga0435281_026763,831,17,3.5949275585682504e-09,3.0,4,8.458653078984111e-10,0.0
134094,3300043289 assembled Ga0435281_023953_62_919,,elongation factor G,Ga0435281_023953,858,23,4.7106712208223506e-09,4.0,0,0.0,0.0
134473,3300043289 assembled Ga0435281_005178_354_1970,,elongation factor G,Ga0435281_005178,1617,132,1.43451851196649e-08,11.0,2,2.17351289691892e-10,0.0
136067,3300043289 assembled Ga0435281_048102_285_629,,elongation factor G,Ga0435281_048102,345,26,1.32433085814877e-08,6.0,1,5.09358022364912e-10,0.0
136338,3300043289 assembled Ga0435281_038307_15_566,,elongation factor G,Ga0435281_038307,552,111,3.53367128015658e-08,21.0,0,0.0,0.0
137807,3300043289 assembled Ga0435281_044268_32_199,,transcription elongation factor GreA,Ga0435281_044268,168,1,1.0460030816422302e-09,1.0,4,4.184012326568921e-09,3.0
138054,3300043289 assembled Ga0435281_048224_28_627,,elongation factor G,Ga0435281_048224,600,28,8.200664160075091e-09,7.0,4,1.1715234514393e-09,1.0
138330,3300043289 assembled Ga0435281_046561_1_642,,elongation factor G,Ga0435281_046561,642,18,4.92696778642696e-09,4.0,15,4.105806488689131e-09,2.0
139142,3300043289 assembled Ga0435281_080078_7_153,,elongation factor G,Ga0435281_080078,147,8,9.563456746443251e-09,4.0,0,0.0,0.0
139174,3300043289 assembled Ga0435281_125438_2_364,,elongation factor G,Ga0435281_125438,363,4,1.9364023990732202e-09,2.0,3,1.4523017993049201e-09,1.0
139759,3300043289 assembled Ga0435281_003143_1142_1606,,transcription elongation factor GreA,Ga0435281_003143,465,20,7.55821581573741e-09,4.0,15,5.668661861803061e-09,4.0
140874,3300043289 assembled Ga0435281_123849_16_369,,elongation factor G,Ga0435281_123849,354,12,5.95689890562355e-09,5.0,0,0.0,0.0
141147,3300043289 assembled Ga0435281_073741_1_495,,elongation factor G,Ga0435281_073741,495,2,7.100142129935141e-10,1.0,5,1.7750355324837902e-09,1.0
141304,3300043289 assembled Ga0435281_006191_2_238,,elongation factor G,Ga0435281_006191,237,8,5.9317643110850605e-09,2.0,3,2.2244116166569e-09,1.0
142010,3300043289 assembled Ga0435281_003061_229_2313,,elongation factor G,Ga0435281_003061,2085,483,4.07083328809483e-08,32.0,0,0.0,0.0
142753,3300043289 assembled Ga0435281_004013_13_822,,elongation factor G,Ga0435281_004013,810,2,4.33897574607148e-10,0.0,25,5.423719682589341e-09,4.0
144457,3300043289 assembled Ga0435281_045570_18_650,,elongation factor G,Ga0435281_045570,633,8,2.2208975382735502e-09,1.0,10,2.7761219228419403e-09,2.0
144677,3300043289 assembled Ga0435281_027973_28_840,,elongation factor G,Ga0435281_027973,813,11,2.37763062100227e-09,2.0,12,2.5937788592752e-09,3.0
144908,3300043289 assembled Ga0435281_127236_1_363,,elongation factor G,Ga0435281_127236,363,4,1.9364023990732202e-09,2.0,4,1.9364023990732202e-09,2.0
144937,3300043289 assembled Ga0435281_170076_3_305,,transcription elongation factor GreA,Ga0435281_170076,303,10,5.7996210467292e-09,4.0,4,2.3198484186916803e-09,2.0
145601,3300043289 assembled Ga0435281_113074_2_388,,elongation factor G,Ga0435281_113074,387,3,1.36223657144104e-09,1.0,8,3.63263085717612e-09,3.0
146433,3300043289 assembled Ga0435281_046636_1_402,,elongation factor G,Ga0435281_046636,402,14,6.119898626921711e-09,3.0,1,4.37135616208693e-10,0.0
147394,3300043289 assembled Ga0435281_000214_556_2658,,elongation factor G,Ga0435281_000214,2103,1061,8.86580871595646e-08,55.0,16,1.3369739816711e-09,1.0
147927,3300043289 assembled Ga0435281_002706_1_669,,transcription elongation factor GreA-like protein,Ga0435281_002706,669,19,4.9907949724992504e-09,3.0,21,5.5161418117097e-09,4.0
147969,3300043289 assembled Ga0435281_115269_3_365,,elongation factor G,Ga0435281_115269,363,3,1.4523017993049201e-09,1.0,4,1.9364023990732202e-09,2.0
149018,3300043289 assembled Ga0435281_127121_1_363,,elongation factor G,Ga0435281_127121,363,8,3.8728047981464404e-09,3.0,4,1.9364023990732202e-09,2.0
149027,3300043289 assembled Ga0435281_011388_2_274,,transcription elongation factor GreA,Ga0435281_011388,273,26,1.67360493062757e-08,12.0,0,0.0,0.0
149237,3300043289 assembled Ga0435281_002478_472_2556,,elongation factor G,Ga0435281_002478,2085,411,3.46400099670181e-08,20.0,0,0.0,0.0
149242,3300043289 assembled Ga0435281_104383_3_404,,elongation factor G,Ga0435281_104383,402,5,2.18567808104347e-09,2.0,4,1.7485424648347702e-09,1.0
149951,3300043289 assembled Ga0435281_085985_2_454,,elongation factor G,Ga0435281_085985,453,13,5.0429817446062506e-09,4.0,7,2.71545170863414e-09,2.0
151422,3300043289 assembled Ga0435281_029402_1_675,,elongation factor G,Ga0435281_029402,675,173,4.50385682442219e-08,11.0,4,1.0413541790571501e-09,0.0
151681,3300043289 assembled Ga0435281_008910_457_933,,transcription elongation factor GreA,Ga0435281_008910,477,41,1.51045476443432e-08,8.0,12,4.42084321297849e-09,3.0
151808,3300043289 assembled Ga0435281_001197_3506_3796,,elongation factor G,Ga0435281_001197,291,154,9.29972224338412e-08,60.0,0,0.0,0.0
152376,3300043289 assembled Ga0435281_135744_1_333,,elongation factor G,Ga0435281_135744,333,4,2.11085306565639e-09,2.0,0,0.0,0.0
152419,3300043289 assembled Ga0435281_153848_1_297,,elongation factor G,Ga0435281_153848,297,10,5.916785108279291e-09,4.0,0,0.0,0.0
153615,3300043289 assembled Ga0435281_064237_1_534,,elongation factor G,Ga0435281_064237,534,4,1.3163184847632601e-09,0.0,5,1.6453981059540702e-09,1.0
153737,3300043289 assembled Ga0435281_001948_2978_3109,,transcription elongation factor GreA,Ga0435281_001948,132,2,2.66255329872568e-09,1.0,4,5.32510659745136e-09,4.0
154394,3300043289 assembled Ga0435281_093669_10_432,,elongation factor G,Ga0435281_093669,423,4,1.6617353921124801e-09,1.0,6,2.4926030881687203e-09,2.0
154830,3300043289 assembled Ga0435281_136600_2_346,,elongation factor G,Ga0435281_136600,345,11,5.602938246014041e-09,5.0,2,1.01871604472982e-09,1.0
155262,3300043289 assembled Ga0435281_060162_22_312,,elongation factor G,Ga0435281_060162,291,4,2.41551227100886e-09,2.0,1,6.03878067752216e-10,0.0
156193,3300043289 assembled Ga0435281_004528_2_2089,,elongation factor G,Ga0435281_004528,2088,78,6.56457106409952e-09,5.0,18,1.5149010147922e-09,1.0
157794,3300043289 assembled Ga0435281_157314_10_321,,elongation factor G,Ga0435281_157314,312,7,3.9426270000361e-09,3.0,2,1.12646485715317e-09,1.0
158195,3300043289 assembled Ga0435281_130671_2_358,,elongation factor G,Ga0435281_130671,357,6,2.9534204658133603e-09,3.0,1,4.92236744302226e-10,0.0
159372,3300043289 assembled Ga0435281_048453_192_626,,elongation factor G,Ga0435281_048453,435,49,1.97947065932847e-08,13.0,0,0.0,0.0
159517,3300043289 assembled Ga0435281_077412_24_305,,transcription elongation factor GreA,Ga0435281_077412,282,5,3.1157538602109e-09,2.0,2,1.2463015440843602e-09,1.0
159545,3300043289 assembled Ga0435281_067452_113_520,,elongation factor G,Ga0435281_067452,408,12,5.168485815173381e-09,3.0,4,1.7228286050577902e-09,1.0
159596,3300043289 assembled Ga0435281_080196_1_471,,elongation factor G,Ga0435281_080196,471,5,1.86548320292882e-09,1.0,4,1.49238656234306e-09,1.0
160099,3300043289 assembled Ga0435281_000147_7286_8068,,elongation factor G,Ga0435281_000147,783,27,6.0596040591687905e-09,2.0,15,3.36644669953821e-09,2.0
160285,3300043289 assembled Ga0435281_030268_469_813,,elongation factor G,Ga0435281_030268,345,7,3.56550615655439e-09,2.0,12,6.11229626837895e-09,4.0
161661,3300043289 assembled Ga0435281_085826_1_435,,elongation factor G,Ga0435281_085826,435,24,9.695366494670061e-09,8.0,0,0.0,0.0
162188,3300043289 assembled Ga0435281_058475_3_419,,elongation factor G,Ga0435281_058475,417,10,4.2141131346737406e-09,2.0,2,8.42822626934747e-10,1.0
162968,3300043289 assembled Ga0435281_117601_2_379,,elongation factor G,Ga0435281_117601,378,2,9.29780517015316e-10,1.0,6,2.7893415510459503e-09,2.0
163420,3300043289 assembled Ga0435281_055310_226_582,,transcription elongation factor GreA,Ga0435281_055310,357,11,5.414604187324491e-09,3.0,6,2.9534204658133603e-09,2.0
163951,3300043289 assembled Ga0435281_046384_2_637,,elongation factor G,Ga0435281_046384,636,30,8.289081024334661e-09,6.0,0,0.0,0.0
164218,3300043289 assembled Ga0435281_063544_177_539,,transcription elongation factor GreA,Ga0435281_063544,363,9,4.356905397914751e-09,3.0,0,0.0,0.0
164368,3300043289 assembled Ga0435281_085054_6_455,,elongation factor G,Ga0435281_085054,450,5,1.9525390857321602e-09,2.0,9,3.5145703543179e-09,3.0
165159,3300043289 assembled Ga0435281_171656_3_305,,elongation factor G,Ga0435281_171656,303,2,1.1599242093458401e-09,1.0,1,5.799621046729201e-10,0.0
165881,3300043289 assembled Ga0435281_040065_2_79,,elongation factor G,Ga0435281_040065,78,4,9.01171885722537e-09,2.0,0,0.0,0.0
166116,3300043289 assembled Ga0435281_156011_3_323,,elongation factor G,Ga0435281_156011,321,9,4.92696778642696e-09,4.0,0,0.0,0.0
166412,3300043289 assembled Ga0435281_167892_13_309,,elongation factor G,Ga0435281_167892,297,2,1.1833570216558602e-09,1.0,3,1.7750355324837902e-09,1.0
166559,3300043289 assembled Ga0435281_035337_2_745,,transcription elongation factor GreA,Ga0435281_035337,744,16,3.77910790786871e-09,2.0,8,1.88955395393435e-09,2.0
166849,3300043289 assembled Ga0435281_092188_63_434,,transcription elongation factor GreA,Ga0435281_092188,372,13,6.141050350286651e-09,5.0,0,0.0,0.0
166994,3300043289 assembled Ga0435281_094077_2_430,,elongation factor G,Ga0435281_094077,429,10,4.096235844193351e-09,4.0,0,0.0,0.0
168273,3300043289 assembled Ga0435281_105184_3_404,,elongation factor G,Ga0435281_105184,402,4,1.7485424648347702e-09,1.0,1,4.37135616208693e-10,0.0
169184,3300043289 assembled Ga0435281_176051_11_268,,elongation factor G,Ga0435281_176051,258,6,4.08670971432313e-09,4.0,2,1.36223657144104e-09,2.0
169303,3300043289 assembled Ga0435281_150255_115_330,,transcription elongation factor GreA,Ga0435281_150255,216,4,3.25423180955361e-09,2.0,0,0.0,0.0
170499,3300043289 assembled Ga0435281_053323_20_595,,elongation factor G,Ga0435281_053323,576,10,3.05084232145651e-09,2.0,5,1.5254211607282501e-09,1.0
170723,3300043289 assembled Ga0435281_064481_68_535,,elongation factor G,Ga0435281_064481,468,10,3.7548828571772405e-09,3.0,0,0.0,0.0
170743,3300043289 assembled Ga0435281_024777_2_904,,elongation factor G,Ga0435281_024777,903,7,1.36223657144104e-09,0.0,15,2.9190783673736703e-09,2.0
170801,3300043289 assembled Ga0435281_041985_3_386,,transcription elongation factor GreA,Ga0435281_041985,384,16,7.32202157149562e-09,6.0,1,4.57626348218476e-10,0.0
170981,3300043289 assembled Ga0435281_102139_2_409,,elongation factor G,Ga0435281_102139,408,3,1.2921214537933402e-09,0.0,6,2.5842429075866903e-09,2.0
171562,3300043289 assembled Ga0435281_138038_3_347,,elongation factor G,Ga0435281_138038,345,3,1.52807406709474e-09,1.0,1,5.09358022364912e-10,0.0
172511,3300043289 assembled Ga0435281_174235_15_107,,elongation factor G,Ga0435281_174235,93,2,3.77910790786871e-09,2.0,9,1.70059855854092e-08,7.0
172871,3300043289 assembled Ga0435281_118522_3_377,,elongation factor G,Ga0435281_118522,375,6,2.81165628345432e-09,2.0,2,9.37218761151439e-10,0.0
172985,3300043289 assembled Ga0435281_019935_19_1014,,elongation factor G,Ga0435281_019935,996,9,1.5879082926135102e-09,1.0,13,2.2936453115528403e-09,2.0
173086,3300043289 assembled Ga0435281_012850_18_1268,,elongation factor G,Ga0435281_012850,1251,260,3.6522313833839e-08,26.0,0,0.0,0.0
173661,3300043289 assembled Ga0435281_028836_1_828,,elongation factor G,Ga0435281_028836,828,52,1.10360904845731e-08,9.0,27,5.7302777516052605e-09,4.0
173906,3300043289 assembled Ga0435281_131360_2_355,,elongation factor G,Ga0435281_131360,354,4,1.9856329685411802e-09,2.0,2,9.92816484270592e-10,1.0
174349,3300043289 assembled Ga0435281_156047_1_324,,elongation factor G,Ga0435281_156047,324,4,2.1694878730357404e-09,2.0,2,1.0847439365178702e-09,1.0
174849,3300043289 assembled Ga0435281_093690_2_430,,elongation factor G,Ga0435281_093690,429,5,2.0481179220966803e-09,2.0,3,1.22887075325801e-09,1.0
175186,3300043289 assembled Ga0435281_168990_2_238,,elongation factor G,Ga0435281_168990,237,6,4.448823233313791e-09,3.0,3,2.2244116166569e-09,2.0
175661,3300043289 assembled Ga0435281_152069_2_184,,elongation factor G,Ga0435281_152069,183,6,5.761590744783441e-09,3.0,2,1.92053024826115e-09,0.0
176360,3300043289 assembled Ga0435281_007410_3_1649,,elongation factor G,Ga0435281_007410,1647,22,2.3473147478747303e-09,2.0,36,3.84106049652229e-09,3.0
177055,3300043289 assembled Ga0435281_070899_11_505,,elongation factor G,Ga0435281_070899,495,9,3.1950639584708104e-09,3.0,2,7.100142129935141e-10,1.0
177633,3300043289 assembled Ga0435281_123955_1_339,,elongation factor G,Ga0435281_123955,339,4,2.0734928344058403e-09,2.0,0,0.0,0.0
177755,3300043289 assembled Ga0435281_016106_1_651,,elongation factor G,Ga0435281_016106,651,14,3.77910790786871e-09,3.0,21,5.668661861803061e-09,4.0
178507,3300043289 assembled Ga0435281_127494_3_362,,elongation factor G,Ga0435281_127494,360,4,1.9525390857321602e-09,2.0,2,9.76269542866082e-10,1.0
179413,3300043289 assembled Ga0435281_085381_2_454,,elongation factor G,Ga0435281_085381,453,13,5.0429817446062506e-09,4.0,5,1.9396083633101e-09,2.0
179596,3300043289 assembled Ga0435281_087926_228_449,,transcription elongation factor GreA,Ga0435281_087926,222,4,3.1662795984845905e-09,2.0,3,2.37470969886344e-09,2.0
180152,3300043289 assembled Ga0435281_024259_2_403,,elongation factor G,Ga0435281_024259,402,8,3.4970849296695504e-09,3.0,6,2.62281369725216e-09,1.0
